DATAFLOW,LAST UPDATE,freq,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FI,2016,7.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FI,2017,7.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FI,2018,6.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FI,2019,5.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FI,2020,6.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FI,2021,6.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FI,2022,5.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FI,2023,6.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FI,2024,7.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FI,2025,8.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FR,2003,7.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FR,2004,7.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FR,2005,7.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FR,2006,7.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FR,2007,6.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FR,2008,5.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FR,2009,7.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FR,2010,7.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FR,2011,7.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FR,2012,8.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FR,2013,8.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FR,2014,8.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FR,2015,8.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FR,2016,8.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FR,2017,7.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FR,2018,7.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FR,2019,7.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FR,2020,6.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FR,2021,6.6,d,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FR,2022,6.1,d,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FR,2023,6.1,d,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FR,2024,6.0,d,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FR,2025,6.2,d,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HR,2009,7.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HR,2010,9.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HR,2011,11.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HR,2012,13.8,b,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HR,2013,14.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HR,2014,14.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HR,2015,13.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HR,2016,11.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HR,2017,9.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HR,2018,7.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HR,2019,5.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HR,2020,6.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HR,2021,6.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HR,2022,5.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HR,2023,5.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HR,2024,4.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HR,2025,3.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HU,2009,8.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HU,2010,9.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HU,2011,9.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HU,2012,9.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HU,2013,8.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HU,2014,6.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HU,2015,5.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HU,2016,4.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HU,2017,3.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HU,2018,3.1,b,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HU,2019,2.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HU,2020,3.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HU,2021,3.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HU,2022,3.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HU,2023,3.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HU,2024,3.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,HU,2025,3.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IE,2009,10.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IE,2010,12.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IE,2011,13.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IE,2012,13.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IE,2013,11.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IE,2014,10.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IE,2015,8.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IE,2016,7.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IE,2017,5.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IE,2018,4.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IE,2019,4.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IE,2020,4.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IE,2021,5.0,b,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IE,2022,3.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IE,2023,3.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IE,2024,3.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IE,2025,3.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IT,2009,6.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IT,2010,7.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IT,2011,7.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IT,2012,9.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IT,2013,10.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IT,2014,10.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IT,2015,10.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IT,2016,10.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IT,2017,9.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IT,2018,9.2,b,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IT,2019,8.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IT,2020,8.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IT,2021,8.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IT,2022,7.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IT,2023,6.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IT,2024,5.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,IT,2025,5.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LT,2009,12.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LT,2010,16.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LT,2011,13.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LT,2012,12.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LT,2013,10.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LT,2014,9.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LT,2015,8.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LT,2016,7.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LT,2017,6.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LT,2018,5.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LT,2019,5.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LT,2020,7.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LT,2021,6.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LT,2022,5.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LT,2023,6.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LT,2024,6.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LT,2025,6.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LU,2009,4.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LU,2010,3.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LU,2011,4.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LU,2012,4.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LU,2013,5.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LU,2014,4.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LU,2015,5.7,b,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LU,2016,5.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LU,2017,4.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LU,2018,4.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LU,2019,4.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LU,2020,5.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LU,2021,4.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LU,2022,3.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LU,2023,4.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LU,2024,5.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LU,2025,5.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LV,2009,15.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LV,2010,17.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LV,2011,14.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LV,2012,13.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LV,2013,10.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LV,2014,10.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LV,2015,9.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LV,2016,9.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LV,2017,8.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LV,2018,7.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LV,2019,5.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LV,2020,7.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LV,2021,7.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LV,2022,6.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LV,2023,6.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LV,2024,6.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,LV,2025,6.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,MT,2009,5.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,MT,2010,5.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,MT,2011,5.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,MT,2012,4.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,MT,2013,4.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,MT,2014,4.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,MT,2015,4.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,MT,2016,3.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,MT,2017,3.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,MT,2018,3.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,MT,2019,3.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,MT,2020,4.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,MT,2021,3.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,MT,2022,2.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,MT,2023,2.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,MT,2024,2.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,MT,2025,2.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,NL,2009,4.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,NL,2010,4.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,NL,2011,4.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,NL,2012,5.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,NL,2013,7.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,NL,2014,7.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,NL,2015,6.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,NL,2016,5.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,NL,2017,4.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,NL,2018,4.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,NL,2019,3.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,NL,2020,3.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,NL,2021,3.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,NL,2022,2.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,NL,2023,2.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,NL,2024,2.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,NL,2025,2.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PL,2009,7.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PL,2010,8.4,b,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PL,2011,8.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PL,2012,8.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PL,2013,9.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PL,2014,7.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PL,2015,6.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PL,2016,5.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PL,2017,4.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PL,2018,3.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PL,2019,2.8,b,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PL,2020,2.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PL,2021,2.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PL,2022,2.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PL,2023,2.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PL,2024,2.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PL,2025,2.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PT,2009,9.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PT,2010,11.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PT,2011,12.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PT,2012,14.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PT,2013,15.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PT,2014,12.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PT,2015,11.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PT,2016,10.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PT,2017,8.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PT,2018,6.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PT,2019,5.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PT,2020,6.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PT,2021,5.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PT,2022,5.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PT,2023,5.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PT,2024,5.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,PT,2025,5.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,RO,2009,6.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,RO,2010,7.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,RO,2011,7.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,RO,2012,7.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,RO,2013,7.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,RO,2014,6.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,RO,2015,6.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,RO,2016,5.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,RO,2017,4.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,RO,2018,4.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,RO,2019,3.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,RO,2020,5.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,RO,2021,4.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,RO,2022,4.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,RO,2023,4.6,,
